X,ID,Accepted.Symbol,Symbol,Scientific.Name,Common.Name,Genus,Family,Family.Common.Name,Duration,Growth.Habit,Native.Status,Invasive,FunGrp1,FunGrp2,FunGrp,Updated
2528,728,ARSPC,ARSPC,Arabis sparsiflora var. californica,California rockcress,Arabis,Brassicaceae,Mustard family,"Biennial, Perennial","Subshrub, Forb/herb",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
2532,730,ARSPS,ARSPS,Arabis sparsiflora var. subvillosa,hairystem rockcress,Arabis,Brassicaceae,Mustard family,"Biennial, Perennial","Subshrub, Forb/herb","L48 (N), CAN (N)",,Perennial,Shrubs&Trees,ShrubsTrees,
2544,729,ARSPS2,ARSPS2,Arabis sparsiflora var. sparsiflora,sicklepod rockcress,Arabis,Brassicaceae,Mustard family,"Biennial, Perennial","Subshrub, Forb/herb","L48 (N), CAN (N)",,Perennial,Shrubs&Trees,ShrubsTrees,
4539,856,ARST,ARST,Arctostaphylos stanfordiana,Stanford's manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1609,881,ARST2,ARST2,Arctotis stoechadifolia,African daisy,Arctotis,Asteraceae,Aster family,Perennial,"Subshrub, Forb/herb",L48 (I),,Perennial,Shrubs&Trees,ShrubsTrees,
4533,857,ARSTD4,ARSTD4,Arctostaphylos stanfordiana ssp. decumbens,Rincon manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4536,858,ARSTR,ARSTR,Arctostaphylos stanfordiana ssp. raichei,Raiche's manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4591,859,ARSTS,ARSTS,Arctostaphylos stanfordiana ssp. stanfordiana,Stanford's manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
2515,732,ARSU2,ARSU2,Arabis suffrutescens,woody rockcress,Arabis,Brassicaceae,Mustard family,Perennial,"Subshrub, Forb/herb",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
2580,733,ARSUH,ARSUH,Arabis suffrutescens var. horizontalis,horizontal woody rockcress,Arabis,Brassicaceae,Mustard family,Perennial,"Subshrub, Forb/herb",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
2581,734,ARSUS,ARSUS,Arabis suffrutescens var. suffrutescens,woody rockcress,Arabis,Brassicaceae,Mustard family,Perennial,"Subshrub, Forb/herb",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4515,860,ARTO2,ARTO2,Arctostaphylos tomentosa,woollyleaf manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4520,861,ARTOB,ARTOB,Arctostaphylos tomentosa ssp. bracteosa,woollyleaf manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4544,862,ARTOC2,ARTOC2,Arctostaphylos tomentosa ssp. crinita,woollyleaf manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4511,863,ARTOC3,ARTOC3,Arctostaphylos tomentosa ssp. crustacea,brittleleaf manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4531,864,ARTOD2,ARTOD2,Arctostaphylos tomentosa ssp. daciticola,dacite manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4448,865,ARTOE,ARTOE,Arctostaphylos tomentosa ssp. eastwoodiana,woollyleaf manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4501,866,ARTOI,ARTOI,Arctostaphylos tomentosa ssp. insulicola,woollyleaf manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4478,867,ARTOR,ARTOR,Arctostaphylos tomentosa ssp. rosei,rosy manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4483,868,ARTOS,ARTOS,Arctostaphylos tomentosa ssp. subcordata,Santa Cruz Island manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4510,869,ARTOT3,ARTOT3,Arctostaphylos tomentosa ssp. tomentosa,woollyleaf manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1604,1023,ARTR2,ARTR2,Artemisia tridentata,big sagebrush,Artemisia,Asteraceae,Aster family,Perennial,"Tree, Shrub","L48 (N), CAN (N)",WSWS,Perennial,Shrubs&Trees,ShrubsTrees,
1603,1024,ARTRP2,ARTRP2,Artemisia tridentata ssp. parishii,big sagebrush,Artemisia,Asteraceae,Aster family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1602,1025,ARTRS2,ARTRS2,Artemisia tridentata ssp. spiciformis,big sagebrush,Artemisia,Asteraceae,Aster family,Perennial,"Tree, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1587,1026,ARTRT,ARTRT,Artemisia tridentata ssp. tridentata,basin big sagebrush,Artemisia,Asteraceae,Aster family,Perennial,"Tree, Shrub","L48 (N), CAN (N)",,Perennial,Shrubs&Trees,ShrubsTrees,
1600,1027,ARTRV,ARTRV,Artemisia tridentata ssp. vaseyana,mountain big sagebrush,Artemisia,Asteraceae,Aster family,Perennial,"Tree, Shrub","L48 (N), CAN (N)",,Perennial,Shrubs&Trees,ShrubsTrees,
1614,1028,ARTRW8,ARTRW8,Artemisia tridentata ssp. wyomingensis,Wyoming big sagebrush,Artemisia,Asteraceae,Aster family,Perennial,"Tree, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
11767,756,ARTS,ARTS,Arceuthobium tsugense,hemlock dwarf mistletoe,Arceuthobium,Viscaceae,Christmas Mistletoe family,Perennial,"Subshrub, Shrub","L48 (N), AK (N)",,Perennial,Shrubs&Trees,ShrubsTrees,
11770,757,ARTSM2,ARTSM2,Arceuthobium tsugense ssp. mertensianae,hemlock dwarf mistletoe,Arceuthobium,Viscaceae,Christmas Mistletoe family,Perennial,"Shrub, Subshrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
11764,758,ARTST2,ARTST2,Arceuthobium tsugense ssp. tsugense,hemlock dwarf mistletoe,Arceuthobium,Viscaceae,Christmas Mistletoe family,Perennial,"Shrub, Subshrub","L48 (N), AK (N)",,Perennial,Shrubs&Trees,ShrubsTrees,
4486,870,ARUV,ARUV,Arctostaphylos uva-ursi,kinnikinnick,Arctostaphylos,Ericaceae,Heath family,Perennial,"Subshrub, Shrub","L48 (N), AK (N), CAN (N), GL (N), SPM (N)",,Perennial,Shrubs&Trees,ShrubsTrees,
4487,871,ARVI3,ARVI3,Arctostaphylos virgata,Bolinas manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4490,873,ARVI4,ARVI4,Arctostaphylos viscida,sticky whiteleaf manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,"Tree, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4568,872,ARVI7,ARVI7,Arctostaphylos viridissima,whitehair manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4558,874,ARVIM,ARVIM,Arctostaphylos viscida ssp. mariposa,Mariposa manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,"Tree, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4590,875,ARVIP2,ARVIP2,Arctostaphylos viscida ssp. pulchella,sticky whiteleaf manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,"Tree, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4527,876,ARVIV,ARVIV,Arctostaphylos viscida ssp. viscida,sticky whiteleaf manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,"Tree, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4512,877,ARWE,ARWE,Arctostaphylos wellsii,Wells' manzanita,Arctostaphylos,Ericaceae,Heath family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
6670,1072,ASAE3,ASAE3,Asparagus aethiopicus,Sprenger's asparagus fern,Asparagus,Liliaceae,Lily family,Perennial,"Subshrub, Shrub, Forb/herb","L48 (I), HI (I), PR (I)",FLEPPC,Perennial,Shrubs&Trees,ShrubsTrees,
490,1045,ASAL,ASAL,Asclepias albicans,whitestem milkweed,Asclepias,Asclepiadaceae,Milkweed family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
475,1055,ASCU,ASCU,Asclepias curassavica,bloodflower,Asclepias,Asclepiadaceae,Milkweed family,Perennial,"Subshrub, Forb/herb","L48 (I), HI (I), PR (I), VI (I)",,Perennial,Shrubs&Trees,ShrubsTrees,
482,1057,ASER2,ASER2,Asclepias erosa,desert milkweed,Asclepias,Asclepiadaceae,Milkweed family,Perennial,"Subshrub, Forb/herb",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
470,1059,ASFR13,ASFR13,Asclepias fruticosa,African milkweed,Asclepias,Asclepiadaceae,Milkweed family,Perennial,Subshrub,L48 (I),,Perennial,Shrubs&Trees,ShrubsTrees,
468,1061,ASLI6,ASLI6,Asclepias linaria,pineneedle milkweed,Asclepias,Asclepiadaceae,Milkweed family,Perennial,"Subshrub, Forb/herb",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
458,1065,ASSU,ASSU,Asclepias subulata,rush milkweed,Asclepias,Asclepiadaceae,Milkweed family,Perennial,"Subshrub, Forb/herb",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
3604,1285,ATAM3,ATAM3,Atriplex amnicola,Swamp Saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,"Shrub, Subshrub",L48 (I),,Perennial,Shrubs&Trees,ShrubsTrees,
11446,1353,ATBE,ATBE,Atropa bella-donna,belladonna,Atropa,Solanaceae,Potato family,Perennial,"Subshrub, Forb/herb",L48 (I),,Perennial,Shrubs&Trees,ShrubsTrees,
3634,1291,ATCA2,ATCA2,Atriplex canescens,fourwing saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,Shrub,"L48 (N), CAN (N)",,Perennial,Shrubs&Trees,ShrubsTrees,
3633,1292,ATCAA3,ATCAA3,Atriplex canescens var. angustifolia,fourwing saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
3632,1293,ATCAC,ATCAC,Atriplex canescens var. canescens,fourwing saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,Shrub,"L48 (N), CAN (N)",,Perennial,Shrubs&Trees,ShrubsTrees,
3630,1294,ATCAL2,ATCAL2,Atriplex canescens var. laciniata,fourwing saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
3644,1295,ATCAL4,ATCAL4,Atriplex canescens var. linearis,thinleaf fourwing saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
3626,1296,ATCAM,ATCAM,Atriplex canescens var. macilenta,fourwing saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
3625,1297,ATCO,ATCO,Atriplex confertifolia,shadscale saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
3622,1302,ATCO5,ATCO5,Atriplex coulteri,Coulter's saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,"Subshrub, Forb/herb",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
3562,1308,ATFA,ATFA,Atriplex falcata,sickle saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
3561,1309,ATFR,ATFR,Atriplex fruticulosa,ball saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,"Subshrub, Forb/herb",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
3560,1310,ATGL2,ATGL2,Atriplex glauca,waxy saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,Shrub,L48 (I),,Perennial,Shrubs&Trees,ShrubsTrees,
3556,1314,ATHY,ATHY,Atriplex hymenelytra,desertholly,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
3554,1316,ATLE,ATLE,Atriplex lentiformis,big saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,"Subshrub, Shrub","L48 (N), HI (I)",,Perennial,Shrubs&Trees,ShrubsTrees,
3553,1319,ATLE2,ATLE2,Atriplex leucophylla,beach saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,"Subshrub, Forb/herb",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
3552,1317,ATLEB,ATLEB,Atriplex lentiformis ssp. breweri,quailbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
3550,1318,ATLEL,ATLEL,Atriplex lentiformis ssp. lentiformis,big saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,"Subshrub, Shrub","L48 (N), HI (I)",,Perennial,Shrubs&Trees,ShrubsTrees,
3547,1320,ATLI,ATLI,Atriplex lindleyi,Lindley's saltbush,Atriplex,Chenopodiaceae,Goosefoot family,"Annual, Perennial","Subshrub, Forb/herb",L48 (I),,Annual,Shrubs&Trees,ShrubsTrees,
3545,1324,ATMU,ATMU,Atriplex muelleri,Mueller's saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,"Subshrub, Forb/herb",L48 (I),,Perennial,Shrubs&Trees,ShrubsTrees,
3549,1325,ATNU,ATNU,Atriplex nummularia,bluegreen saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,Shrub,L48 (I),,Perennial,Shrubs&Trees,ShrubsTrees,
3586,1328,ATPA3,ATPA3,Atriplex parryi,Parry's saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
3589,1332,ATPO,ATPO,Atriplex polycarpa,cattle saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
3701,1336,ATSE,ATSE,Atriplex semibaccata,Australian saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,"Subshrub, Shrub, Forb/herb","L48 (I), HI (I)",Cal-IPC,Perennial,Shrubs&Trees,ShrubsTrees,
3697,1340,ATSP,ATSP,Atriplex spinifera,spinescale saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
3698,1341,ATST2,ATST2,Atriplex stipitata,mallee saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,"Shrub, Subshrub",L48 (I),,Perennial,Shrubs&Trees,ShrubsTrees,
3668,1345,ATTO,ATTO,Atriplex torreyi,Torrey's saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
3686,1348,ATUN3,ATUN3,Atriplex undulata,wavy-leaved saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,"Shrub, Subshrub",L48 (I),,Perennial,Shrubs&Trees,ShrubsTrees,
3689,1350,ATVE,ATVE,Atriplex vesicaria,aboriginal saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,Shrub,L48 (I),,Perennial,Shrubs&Trees,ShrubsTrees,
3679,1351,ATWA,ATWA,Atriplex watsonii,Watson's saltbush,Atriplex,Chenopodiaceae,Goosefoot family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
11670,1364,AVMA3,AVMA3,Avicennia marina,gray mangrove,Avicennia,Verbenaceae,Verbena family,Perennial,"Tree, Shrub",L48 (I),,Perennial,Shrubs&Trees,ShrubsTrees,
11660,1365,AVMAR,AVMAR,Avicennia marina var. resinifera,gray mangrove,Avicennia,Verbenaceae,Verbena family,Perennial,"Tree, Shrub",L48 (I),,Perennial,Shrubs&Trees,ShrubsTrees,
11566,1369,AYCO,AYCO,Ayenia compacta,California ayenia,Ayenia,Sterculiaceae,Cacao family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
3674,1418,BAAM4,BAAM4,Bassia americana,green molly,Bassia,Chenopodiaceae,Goosefoot family,Perennial,Subshrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1592,1374,BABR,BABR,Baccharis brachyphylla,shortleaf baccharis,Baccharis,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1599,1375,BADO,BADO,Baccharis douglasii,saltmarsh baccharis,Baccharis,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1601,1376,BAEM,BAEM,Baccharis emoryi,Emory's baccharis,Baccharis,Asteraceae,Aster family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1633,1377,BAMA13,BAMA13,Baccharis malibuensis,Malibu baccharis,Baccharis,Asteraceae,Aster family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
2206,1423,BAMA5,BAMA5,Batis maritima,turtleweed,Batis,Bataceae,Saltwort family,Perennial,Subshrub,"L48 (N), HI (I), PR (N), VI (N)",,Perennial,Shrubs&Trees,ShrubsTrees,
1642,1378,BAPI,BAPI,Baccharis pilularis,coyotebrush,Baccharis,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1626,1379,BAPL,BAPL,Baccharis plummerae,Plummer's baccharis,Baccharis,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1624,1380,BAPLG,BAPLG,Baccharis plummerae ssp. glabrata,smooth baccharis,Baccharis,Asteraceae,Aster family,Perennial,"Shrub, Subshrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1621,1381,BAPLP,BAPLP,Baccharis plummerae ssp. plummerae,Plummer's baccharis,Baccharis,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1619,1383,BASA2,BASA2,Baccharis sarothroides,desertbroom,Baccharis,Asteraceae,Aster family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1617,1382,BASA4,BASA4,Baccharis salicifolia,mule-fat,Baccharis,Asteraceae,Aster family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1585,1384,BASE,BASE,Baccharis sergiloides,desert baccharis,Baccharis,Asteraceae,Aster family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1556,1385,BAVA3,BAVA3,Baccharis vanessae,Encinitis false willow,Baccharis,Asteraceae,Aster family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
2215,1441,BEDA,BEDA,Berberis darwinii,Darwin's berberis,Berberis,Berberidaceae,Barberry family,Perennial,Shrub,L48 (I),,Perennial,Shrubs&Trees,ShrubsTrees,
3084,1443,BEEM,BEEM,Bergerocactus emoryi,golden snakecactus,Bergerocactus,Cactaceae,Cactus family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
2234,1453,BEGL,BEGL,Betula glandulosa,resin birch,Betula,Betulaceae,Birch family,Perennial,"Shrub, Subshrub","L48 (N), AK (N), CAN (N), GL (N)",,Perennial,Shrubs&Trees,ShrubsTrees,
1554,1428,BEJU,BEJU,Bebbia juncea,sweetbush,Bebbia,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1553,1429,BEJUA,BEJUA,Bebbia juncea var. aspera,sweetbush,Bebbia,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
4629,1447,BEMY,BEMY,Bernardia myricifolia,mouse's eye,Bernardia,Euphorbiaceae,Spurge family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
2236,1454,BENA,BENA,Betula nana,dwarf birch,Betula,Betulaceae,Birch family,Perennial,"Shrub, Subshrub","L48 (N), AK (N), CAN (N), GL (N)",,Perennial,Shrubs&Trees,ShrubsTrees,
2243,1455,BEOC2,BEOC2,Betula occidentalis,water birch,Betula,Betulaceae,Birch family,Perennial,"Tree, Shrub","L48 (N), AK (N), CAN (N)",,Perennial,Shrubs&Trees,ShrubsTrees,
2232,1456,BEPU4,BEPU4,Betula pumila,bog birch,Betula,Betulaceae,Birch family,Perennial,Shrub,"L48 (N), CAN (N), SPM (N)",,Perennial,Shrubs&Trees,ShrubsTrees,
2230,1457,BEPUG,BEPUG,Betula pumila var. glandulifera,bog birch,Betula,Betulaceae,Birch family,Perennial,Shrub,"L48 (N), CAN (N)",,Perennial,Shrubs&Trees,ShrubsTrees,
11624,1494,BONI2,BONI2,Boehmeria nivea,Chinese grass,Boehmeria,Urticaceae,Nettle family,Perennial,"Subshrub, Forb/herb","L48 (I), PR (I)",,Perennial,Shrubs&Trees,ShrubsTrees,
1576,1572,BRAR2,BRAR2,Brickellia arguta,pungent brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Shrub, Subshrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1575,1573,BRARA,BRARA,Brickellia arguta var. arguta,pungent brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Shrub, Subshrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1574,1574,BRARO,BRARO,Brickellia arguta var. odontolepis,pungent brickellbush,Brickellia,Asteraceae,Aster family,Perennial,Shrub,L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1572,1575,BRAT,BRAT,Brickellia atractyloides,spearleaf brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1586,1576,BRCA3,BRCA3,Brickellia californica,California brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1568,1577,BRCAC,BRCAC,Brickellia californica var. californica,California brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1567,1578,BRCAJ,BRCAJ,Brickellia californica var. jepsonii,Jepson's brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1566,1579,BRDE3,BRDE3,Brickellia desertorum,desert brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Shrub, Subshrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1565,1580,BRFR,BRFR,Brickellia frutescens,shrubby brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1564,1581,BRGR,BRGR,Brickellia grandiflora,tasselflower brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Subshrub, Forb/herb","L48 (N), CAN (N)",,Perennial,Shrubs&Trees,ShrubsTrees,
1563,1582,BRGR2,BRGR2,Brickellia greenei,Greene brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Subshrub, Forb/herb",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1561,1583,BRIN,BRIN,Brickellia incana,woolly brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1560,1584,BRKN,BRKN,Brickellia knappiana,Knapp brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1669,1585,BRLO,BRLO,Brickellia longifolia,longleaf brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1741,1586,BRLOM,BRLOM,Brickellia longifolia var. multiflora,longleaf brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Shrub, Subshrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1616,1587,BRMI,BRMI,Brickellia microphylla,littleleaf brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1724,1588,BRMIM,BRMIM,Brickellia microphylla var. microphylla,littleleaf brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1723,1589,BRMIW,BRMIW,Brickellia microphylla var. watsonii,Watson's brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1722,1590,BRNE2,BRNE2,Brickellia nevinii,Nevin's brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Subshrub, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
1721,1591,BROB,BROB,Brickellia oblongifolia,Mojave brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Subshrub, Shrub, Forb/herb","L48 (N), CAN (N)",,Perennial,Shrubs&Trees,ShrubsTrees,
1720,1592,BROBL,BROBL,Brickellia oblongifolia var. linifolia,narrowleaf brickellbush,Brickellia,Asteraceae,Aster family,Perennial,"Subshrub, Shrub, Forb/herb",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
11562,1551,BRPO6,BRPO6,Brachychiton populneum,whiteflower kurrajong,Brachychiton,Sterculiaceae,Cacao family,Perennial,Tree,"L48 (I), VI (I)",,Perennial,Shrubs&Trees,ShrubsTrees,
3037,1673,BUDA2,BUDA2,Buddleja davidii,orange eye butterflybush,Buddleja,Buddlejaceae,Butterfly-bush family,Perennial,Shrub,"L48 (I), HI (I), PR (I), CAN (I)",STATE,Perennial,Shrubs&Trees,ShrubsTrees,
3039,1685,BUMI,BUMI,Bursera microphylla,elephant tree,Bursera,Burseraceae,Frankincense family,Perennial,"Tree, Shrub",L48 (N),,Perennial,Shrubs&Trees,ShrubsTrees,
